name,equity_end,total_return,CAGR,Sharpe,vol,max_drawdown,hit_rate,num_trades,avg_holding_days,exposure,turnover_sum,skew,kurt_excess
"Benchmark: Buy & Hold (fair, 1-bar delayed execution)",267.28632445337473,266.28632445337473,0.7490305099459298,1.3731212072012187,0.49788786800138035,-0.6633509453825663,1.0,1.0,3650.0,0.9996022275258553,1.0,0.516196615391578,8.028404268316388
Strategy: Hybrid Main,24.54641495617189,23.54641495617189,0.3773867925542467,1.5793403084255304,0.21803830377510983,-0.16554055310896088,0.42857142857142855,14.0,202.28571428571428,0.781225139220366,55.472090643299154,2.1444522393420686,26.786471615497437
